latitude,longitude,same_month_top_rank,same_month_brand,month_%_value
33.855531,-84.5993,2,Chick-fil-A,54
33.855531,-84.5993,3,McDonald's,50
38.419607,-82.261162,1,Walmart,72
38.419607,-82.261162,2,McDonald's,58
38.419607,-82.261162,4,Kroger,40
41.878365,-87.627231,1,Dunkin',52
41.878365,-87.627231,2,Starbucks,38
41.878365,-87.627231,3,Walgreens,32
41.878365,-87.627231,4,Target,32
39.360216,-84.460196,2,McDonald's,59
39.360216,-84.460196,3,Walmart,46
39.360216,-84.460196,4,Target,40
29.111364,-81.026462,1,Walmart,64
29.111364,-81.026462,2,McDonald's,54
29.111364,-81.026462,3,Chick-fil-A,46
29.111364,-81.026462,4,Starbucks,42
36.103934,-95.911459,1,Walmart,73
36.103934,-95.911459,3,Starbucks,53
36.103934,-95.911459,4,McDonald's,52
39.748823,-75.075131,2,McDonald's,47
39.748823,-75.075131,3,Target,43
39.748823,-75.075131,4,Dunkin',43
32.923617,-96.898811,1,Starbucks,59
32.923617,-96.898811,2,Chick-fil-A,55
32.923617,-96.898811,3,Walmart,55
32.923617,-96.898811,4,McDonald's,54
38.547036,-76.984471,1,Chick-fil-A,60
38.547036,-76.984471,2,Walmart,57
38.547036,-76.984471,3,McDonald's,54
25.912523,-80.157794,1,McDonald's,50
25.912523,-80.157794,2,Starbucks,47
25.912523,-80.157794,3,Publix Super Markets,45
25.912523,-80.157794,4,Walgreens,41
40.718646,-74.329485,1,Dunkin',50
40.718646,-74.329485,2,Walgreens,34
40.718646,-74.329485,3,Starbucks,33
39.149636,-76.909726,1,Chick-fil-A,47
39.149636,-76.909726,2,McDonald's,38
39.149636,-76.909726,4,Starbucks,30
41.39701,-82.106536,1,McDonald's,73
41.39701,-82.106536,2,Walmart,56
26.648224,-80.146188,1,Walmart,55
26.648224,-80.146188,2,McDonald's,51
26.648224,-80.146188,3,Publix Super Markets,39
26.648224,-80.146188,4,Dunkin',37
37.667197,-77.458877,1,McDonald's,61
37.667197,-77.458877,2,Chick-fil-A,57
37.667197,-77.458877,3,Walmart,48
37.667197,-77.458877,4,Target,46
32.60644,-97.406276,1,Walmart,78
32.60644,-97.406276,2,Chick-fil-A,62
32.60644,-97.406276,3,McDonald's,55
41.953241,-87.744915,1,McDonald's,63
41.953241,-87.744915,2,Walgreens,49
41.953241,-87.744915,3,Dunkin',47
41.692045,-86.236013,1,McDonald's,45
41.692045,-86.236013,3,Starbucks,32
41.692045,-86.236013,4,Walmart,32
41.178456,-73.181941,1,McDonald's,63
41.178456,-73.181941,2,Dunkin',51
41.178456,-73.181941,3,Starbucks,47
39.153228,-77.066173,1,McDonald's,50
39.153228,-77.066173,2,Chick-fil-A,43
39.153228,-77.066173,3,Starbucks,37
25.790034,-80.387244,1,McDonald's,83
25.790034,-80.387244,2,Publix Super Markets,75
25.790034,-80.387244,3,Walmart,67
38.977819,-76.487808,1,Target,41
38.977819,-76.487808,3,Chick-fil-A,38
38.977819,-76.487808,4,McDonald's,36
28.192923,-82.395063,1,Walmart,64
28.192923,-82.395063,2,Publix Super Markets,57
28.192923,-82.395063,3,McDonald's,52
28.192923,-82.395063,4,Chick-fil-A,48
44.448579,-73.208055,2,McDonald's,37
44.448579,-73.208055,3,Starbucks,36
44.448579,-73.208055,4,Walmart,35
28.66124,-81.396683,1,McDonald's,68
28.66124,-81.396683,2,Chick-fil-A,57
28.66124,-81.396683,3,Walmart,53
40.01967,-82.866773,1,McDonald's,63
40.01967,-82.866773,2,Kroger,55
35.123228,-106.701282,1,Walmart,68
35.123228,-106.701282,2,McDonald's,51
35.123228,-106.701282,3,Walgreens,43
42.514315,-83.047674,1,McDonald's,58
42.514315,-83.047674,2,Walmart,41
35.876671,-78.85064,1,McDonald's,63
35.876671,-78.85064,2,Chick-fil-A,59
35.876671,-78.85064,3,Walmart,57
35.876671,-78.85064,4,Starbucks,54
40.581641,-74.16772,1,McDonald's,44
40.581641,-74.16772,2,Dunkin',43
40.581641,-74.16772,3,Target,40
40.581641,-74.16772,4,Starbucks,36
38.59192,-89.985535,1,Walmart,60
38.59192,-89.985535,2,McDonald's,49
38.59192,-89.985535,3,Target,39
38.59192,-89.985535,4,Walgreens,31
38.972685,-95.28946,1,Walmart,76
38.972685,-95.28946,2,McDonald's,54
38.972685,-95.28946,4,Target,41
39.126116,-94.8235,1,Walmart,74
39.126116,-94.8235,2,McDonald's,57
39.126116,-94.8235,3,Target,50
39.079749,-84.706748,1,Kroger,72
39.079749,-84.706748,2,McDonald's,65
43.130535,-89.305766,2,McDonald's,53
43.130535,-89.305766,3,Walmart,50
27.318116,-82.529371,1,Walmart,53
27.318116,-82.529371,2,McDonald's,45
27.318116,-82.529371,3,Publix Super Markets,39
27.318116,-82.529371,4,Starbucks,35
40.861834,-74.387708,1,McDonald's,43
40.861834,-74.387708,2,Dunkin',43
40.861834,-74.387708,3,Walmart,42
40.861834,-74.387708,4,Target,37
39.631689,-79.954503,2,McDonald's,63
39.631689,-79.954503,3,Chick-fil-A,53
39.631689,-79.954503,4,Walmart,51
45.516322,-122.655489,1,Starbucks,41
45.516322,-122.655489,3,McDonald's,31
45.516322,-122.655489,4,Walmart,24
33.210651,-87.553558,2,Chick-fil-A,64
33.210651,-87.553558,3,Publix Super Markets,54
33.210651,-87.553558,4,Target,46
36.195462,-115.119012,1,Walmart,67
36.195462,-115.119012,2,McDonald's,52
42.295414,-85.655212,1,McDonald's,58
42.295414,-85.655212,2,Walmart,49
42.295414,-85.655212,4,Shell Oil,42
35.531237,-97.575796,1,Walmart,73
35.531237,-97.575796,3,McDonald's,55
40.84501,-74.467404,1,Dunkin',37
40.84501,-74.467404,3,Starbucks,35
40.84501,-74.467404,4,Walmart,33
41.810579,-87.968127,1,McDonald's,61
41.810579,-87.968127,3,Starbucks,43
41.810579,-87.968127,4,Shell Oil,41
41.703895,-88.307006,1,McDonald's,68
41.703895,-88.307006,2,Target,53
41.703895,-88.307006,3,Walmart,51
41.703895,-88.307006,4,Walgreens,50
41.812765,-72.527125,1,Dunkin',68
41.812765,-72.527125,2,McDonald's,58
41.812765,-72.527125,3,Walmart,43
41.812765,-72.527125,1,Dunkin',67
41.812765,-72.527125,2,McDonald's,59
41.812765,-72.527125,4,Walmart,43
28.493193,-81.509239,1,Starbucks,49
28.493193,-81.509239,2,Walmart,48
41.513428,-72.106965,1,Walmart,65
41.513428,-72.106965,2,McDonald's,62
41.513428,-72.106965,3,Dunkin',59
26.065731,-81.698698,1,Walmart,66
26.065731,-81.698698,2,McDonald's,58
26.065731,-81.698698,3,Starbucks,47
26.065731,-81.698698,4,Shell Oil,44
30.247626,-97.775481,2,Shell Oil,46
30.247626,-97.775481,3,Walmart,40
30.247626,-97.775481,4,Chick-fil-A,39
30.247626,-97.775481,2,Shell Oil,48
30.247626,-97.775481,3,Starbucks,47
40.739609,-74.030002,1,Dunkin',39
40.739609,-74.030002,2,Starbucks,35
40.739609,-74.030002,3,McDonald's,30
40.739609,-74.030002,4,Walgreens,26
29.915883,-95.616443,1,Walmart,57
29.915883,-95.616443,2,Chick-fil-A,49
29.915883,-95.616443,3,Shell Oil,48
43.094114,-70.800624,3,Dunkin',60
28.073067,-82.738277,1,Walmart,60
28.073067,-82.738277,2,McDonald's,50
28.073067,-82.738277,3,Chick-fil-A,46
28.073067,-82.738277,4,Publix Super Markets,41
36.003533,-115.110561,1,Starbucks,56
36.003533,-115.110561,2,McDonald's,48
36.003533,-115.110561,4,Walmart,45
39.877537,-74.919401,2,Target,44
39.877537,-74.919401,3,Chick-fil-A,37
39.877537,-74.919401,4,Walmart,36
26.307076,-80.093152,1,Walmart,46
26.307076,-80.093152,2,McDonald's,41
26.307076,-80.093152,3,Publix Super Markets,41
26.307076,-80.093152,4,Target,38
41.882245,-87.627096,1,Walgreens,50
41.882245,-87.627096,2,Dunkin',46
41.882245,-87.627096,3,Walmart,36
41.882245,-87.627096,4,Target,32
42.16716,-87.844253,1,Starbucks,53
42.16716,-87.844253,2,Walgreens,47
42.16716,-87.844253,3,McDonald's,41
42.16716,-87.844253,4,Target,33
43.187819,-88.127776,1,McDonald's,63
43.187819,-88.127776,2,Walmart,57
43.187819,-88.127776,3,Target,53
41.872387,-87.677263,1,McDonald's,56
41.872387,-87.677263,2,Walgreens,50
41.872387,-87.677263,3,Walmart,46
41.872387,-87.677263,4,Target,44
41.720002,-87.776479,1,McDonald's,76
41.720002,-87.776479,2,Walgreens,55
41.720002,-87.776479,3,Starbucks,53
41.720002,-87.776479,4,Walmart,52
42.104767,-87.814034,1,Starbucks,48
42.104767,-87.814034,2,McDonald's,44
42.104767,-87.814034,3,Walgreens,32
44.77466,-91.438067,2,Walmart,64
44.77466,-91.438067,3,McDonald's,58
28.043484,-82.590404,1,Walmart,67
28.043484,-82.590404,2,Chick-fil-A,51
28.043484,-82.590404,3,Publix Super Markets,51
28.043484,-82.590404,4,Target,50
41.66228,-81.240635,1,McDonald's,62
41.66228,-81.240635,2,Walmart,59
41.66228,-81.240635,3,Target,42
27.463187,-82.578405,1,Walmart,60
27.463187,-82.578405,2,McDonald's,49
27.463187,-82.578405,4,Chick-fil-A,37
41.731278,-87.798503,1,McDonald's,55
41.731278,-87.798503,2,Walmart,52
41.731278,-87.798503,3,Walgreens,46
41.731278,-87.798503,4,Target,40
41.731278,-87.798503,1,McDonald's,63
41.731278,-87.798503,2,Walmart,58
41.731278,-87.798503,3,Shell Oil,55
41.731278,-87.798503,4,Walgreens,52
32.869875,-97.341855,1,Walmart,63
32.869875,-97.341855,2,Chick-fil-A,60
32.869875,-97.341855,3,McDonald's,59
25.686531,-80.364642,1,McDonald's,63
25.686531,-80.364642,3,Starbucks,51
45.5098,-122.684552,1,McDonald's,44
45.5098,-122.684552,2,Starbucks,42
45.5098,-122.684552,3,Walmart,38
29.652265,-82.341511,1,Starbucks,62
29.652265,-82.341511,3,Publix Super Markets,53
29.652265,-82.341511,4,Chick-fil-A,48
45.5098,-122.684552,1,McDonald's,61
45.5098,-122.684552,3,Starbucks,47
45.5098,-122.684552,4,Shell Oil,44
45.523276,-122.691057,1,McDonald's,64
45.523276,-122.691057,2,Starbucks,61
40.576641,-74.559256,1,Dunkin',35
40.576641,-74.559256,2,Walmart,26
40.576641,-74.559256,3,McDonald's,26
40.576641,-74.559256,4,Target,22
34.213675,-77.9019,1,McDonald's,66
34.213675,-77.9019,2,Walmart,63
34.213675,-77.9019,3,Chick-fil-A,63
39.966301,-105.163984,1,Chick-fil-A,50
39.966301,-105.163984,2,McDonald's,39
39.966301,-105.163984,3,Walmart,37
31.834342,-106.546122,1,Walmart,68
31.834342,-106.546122,2,Chick-fil-A,46
31.834342,-106.546122,3,McDonald's,43
40.890881,-111.892615,1,McDonald's,62
40.890881,-111.892615,2,Walmart,58
40.27354,-111.678715,1,Walmart,73
40.27354,-111.678715,3,McDonald's,45
40.73053,-74.063694,1,Dunkin',47
40.73053,-74.063694,2,McDonald's,38
40.73053,-74.063694,3,Walmart,34
40.73053,-74.063694,4,Walgreens,31
41.497605,-72.808776,1,Dunkin',62
41.497605,-72.808776,2,McDonald's,57
41.497605,-72.808776,3,Chick-fil-A,46
43.067763,-88.048214,1,McDonald's,56
43.067763,-88.048214,3,Walgreens,48
43.067763,-88.048214,4,Walmart,44
36.0263,-83.927861,1,Walmart,65
36.0263,-83.927861,2,McDonald's,48
36.0263,-83.927861,4,Chick-fil-A,44
39.029486,-95.761217,1,Walmart,70
39.029486,-95.761217,2,McDonald's,55
39.023405,-94.664903,1,Walmart,50
39.023405,-94.664903,2,Target,50
40.831205,-74.089074,1,Starbucks,47
40.831205,-74.089074,2,Dunkin',47
40.831205,-74.089074,3,McDonald's,41
27.947472,-82.523933,1,Walmart,52
27.947472,-82.523933,2,Chick-fil-A,48
27.947472,-82.523933,3,McDonald's,47
27.947472,-82.523933,4,Publix Super Markets,43
27.947472,-82.523933,1,Walmart,60
27.947472,-82.523933,2,Publix Super Markets,50
27.947472,-82.523933,3,Chick-fil-A,47
27.947472,-82.523933,4,McDonald's,46
30.088983,-95.634614,1,Chick-fil-A,59
30.088983,-95.634614,2,Walmart,58
44.244234,-88.348785,2,Walmart,56
44.244234,-88.348785,3,McDonald's,53
44.244234,-88.348785,2,Walmart,50
44.244234,-88.348785,3,McDonald's,50
38.291999,-76.493633,1,Walmart,52
38.291999,-76.493633,3,McDonald's,44
38.291999,-76.493633,4,Chick-fil-A,43
38.954862,-76.828428,1,McDonald's,59
38.954862,-76.828428,2,Chick-fil-A,50
38.954862,-76.828428,3,Shell Oil,46
38.954862,-76.828428,4,Walmart,46
41.870705,-71.521419,1,Dunkin',50
41.870705,-71.521419,3,McDonald's,38
41.870705,-71.521419,4,Target,34
28.192923,-82.395063,1,Walmart,55
28.192923,-82.395063,2,Publix Super Markets,55
28.192923,-82.395063,3,McDonald's,48
28.192923,-82.395063,4,Chick-fil-A,47
39.53231,-119.865394,1,Walmart,63
39.53231,-119.865394,2,Starbucks,58
39.53231,-119.865394,3,McDonald's,54
32.821057,-96.788125,1,Chick-fil-A,47
32.821057,-96.788125,2,Starbucks,46
32.821057,-96.788125,4,Walmart,39
35.170923,-80.807458,3,Chick-fil-A,52
35.170923,-80.807458,4,Shell Oil,51
33.870891,-98.534228,1,Walmart,72
33.870891,-98.534228,3,McDonald's,43
33.870891,-98.534228,4,Chick-fil-A,42
41.178306,-111.999462,1,Walmart,70
41.178306,-111.999462,2,Target,40
41.178306,-111.999462,3,McDonald's,40
41.178306,-111.999462,1,Walmart,71
41.178306,-111.999462,2,McDonald's,56
41.178306,-111.999462,4,Chick-fil-A,37
41.720429,-72.62098,2,Dunkin',55
41.720429,-72.62098,4,McDonald's,39
40.01635,-105.257945,1,McDonald's,32
40.01635,-105.257945,2,Starbucks,26
40.01635,-105.257945,3,Target,25
44.067849,-123.072392,1,McDonald's,53
44.067849,-123.072392,2,Starbucks,43
44.067849,-123.072392,3,Walmart,42
35.876671,-78.85064,1,Walmart,68
35.876671,-78.85064,2,Chick-fil-A,58
35.876671,-78.85064,3,McDonald's,55
35.876671,-78.85064,4,Shell Oil,45
35.876671,-78.85064,1,Walmart,54
35.876671,-78.85064,2,Chick-fil-A,39
35.876671,-78.85064,3,McDonald's,38
35.876671,-78.85064,4,Target,32
37.72413,-97.463306,1,Walmart,68
37.72413,-97.463306,2,McDonald's,57
41.868009,-87.64108,1,Starbucks,61
41.868009,-87.64108,2,McDonald's,61
41.868009,-87.64108,3,Target,44
30.64924,-97.677545,2,Walmart,56
30.64924,-97.677545,3,Starbucks,46
30.64924,-97.677545,4,Chick-fil-A,44
39.631689,-79.954503,1,McDonald's,55
39.631689,-79.954503,3,Starbucks,52
39.631689,-79.954503,4,Chick-fil-A,46
40.056482,-84.243262,1,Walmart,65
40.056482,-84.243262,2,McDonald's,62
40.056482,-84.243262,4,Kroger,47
40.919335,-74.064823,1,Dunkin',46
40.919335,-74.064823,2,Starbucks,42
40.919335,-74.064823,3,McDonald's,39
45.516322,-122.655489,2,Starbucks,45
45.516322,-122.655489,3,Walmart,36
45.516322,-122.655489,4,McDonald's,36
26.368831,-80.128023,1,McDonald's,51
26.368831,-80.128023,3,Publix Super Markets,45
26.368831,-80.128023,4,Starbucks,40
26.368831,-80.128023,1,Publix Super Markets,48
26.368831,-80.128023,3,McDonald's,38
26.368831,-80.128023,4,Target,36
28.014693,-82.734446,1,Walmart,54
28.014693,-82.734446,2,Chick-fil-A,51
28.014693,-82.734446,3,McDonald's,51
28.014693,-82.734446,4,Shell Oil,40
41.957184,-88.073668,1,Starbucks,59
41.957184,-88.073668,2,McDonald's,58
41.957184,-88.073668,3,Walgreens,50
41.957184,-88.073668,4,Walmart,48
26.094291,-80.25035,1,Walmart,44
26.094291,-80.25035,2,Publix Super Markets,44
26.094291,-80.25035,3,McDonald's,40
26.094291,-80.25035,4,Walgreens,34
26.458236,-80.120186,1,Publix Super Markets,53
26.458236,-80.120186,2,Walmart,47
26.458236,-80.120186,3,Dunkin',47
26.458236,-80.120186,4,McDonald's,46
38.854109,-94.683264,1,Target,68
38.854109,-94.683264,3,Walmart,55
38.854109,-94.683264,4,Starbucks,52
30.08864,-95.521543,1,Walmart,66
30.08864,-95.521543,2,Chick-fil-A,62
28.346387,-81.486209,2,Walmart,61
28.346387,-81.486209,3,McDonald's,51
38.929706,-77.032435,1,Starbucks,40
38.929706,-77.032435,2,McDonald's,32
38.929706,-77.032435,3,Target,31
40.311057,-74.661424,1,Target,41
40.311057,-74.661424,4,Dunkin',29
40.687129,-74.315764,1,Dunkin',58
40.687129,-74.315764,2,McDonald's,50
40.687129,-74.315764,3,Target,35
39.097931,-76.809001,1,McDonald's,60
39.097931,-76.809001,2,Walmart,60
39.097931,-76.809001,3,Chick-fil-A,48
39.097931,-76.809001,4,Target,45
25.86704,-80.291944,1,McDonald's,66
25.86704,-80.291944,2,Walmart,62
25.86704,-80.291944,4,Walgreens,50
30.26866,-89.75963,1,Walmart,78
30.26866,-89.75963,2,McDonald's,61
30.26866,-89.75963,3,Shell Oil,55
41.935738,-71.475829,1,Dunkin',62
41.935738,-71.475829,2,McDonald's,50
41.935738,-71.475829,3,Target,49
42.539106,-83.359881,1,McDonald's,44
42.539106,-83.359881,2,Shell Oil,39
42.539106,-83.359881,3,Starbucks,38
42.539106,-83.359881,4,Kroger,36
42.723668,-88.995176,1,Walmart,69
42.723668,-88.995176,4,McDonald's,56
38.897715,-77.006886,1,Dunkin',67
38.897715,-77.006886,3,McDonald's,50
41.090934,-73.455627,1,Dunkin',42
41.090934,-73.455627,2,Walmart,42
41.090934,-73.455627,3,McDonald's,40
41.090934,-73.455627,4,Shell Oil,37
38.897715,-77.006886,1,McDonald's,34
38.897715,-77.006886,2,Starbucks,31
38.897715,-77.006886,3,Walmart,29
41.638018,-72.873363,1,Dunkin',68
41.638018,-72.873363,2,McDonald's,56
41.638018,-72.873363,3,Target,49
45.43777,-122.829271,1,Starbucks,58
45.43777,-122.829271,2,McDonald's,46
45.43777,-122.829271,4,Walmart,36
42.67412,-82.829527,1,McDonald's,49
42.67412,-82.829527,3,Kroger,42
42.67412,-82.829527,4,Walmart,33
41.79746,-88.118756,1,McDonald's,60
41.79746,-88.118756,2,Starbucks,47
41.79746,-88.118756,3,Walmart,41
41.79746,-88.118756,4,Walgreens,37
32.433647,-97.784748,1,Walmart,68
32.433647,-97.784748,2,McDonald's,47
32.433647,-97.784748,3,Chick-fil-A,44
32.433647,-97.784748,1,Walmart,72
32.433647,-97.784748,2,McDonald's,42
26.204799,-80.147419,1,Walmart,50
26.204799,-80.147419,2,Publix Super Markets,49
26.204799,-80.147419,3,McDonald's,42
26.204799,-80.147419,4,Walgreens,35
38.740286,-77.213078,1,McDonald's,73
38.740286,-77.213078,2,Starbucks,58
34.003822,-84.579229,1,Chick-fil-A,70
34.003822,-84.579229,2,Walmart,67
34.003822,-84.579229,3,Target,55
34.003822,-84.579229,4,Starbucks,51
39.289763,-84.466111,1,McDonald's,58
39.289763,-84.466111,2,Kroger,51
41.541791,-87.851342,1,Starbucks,51
41.541791,-87.851342,2,McDonald's,45
41.541791,-87.851342,3,Target,44
41.541791,-87.851342,4,Shell Oil,34
41.880376,-87.640861,1,McDonald's,55
41.880376,-87.640861,2,Target,44
41.880376,-87.640861,3,Starbucks,42
42.986206,-87.947833,1,Walmart,64
42.986206,-87.947833,2,McDonald's,62
42.986206,-87.947833,3,Walgreens,52
32.945033,-96.699463,1,Walmart,72
32.945033,-96.699463,3,Chick-fil-A,44
39.982773,-83.004426,1,McDonald's,64
39.982773,-83.004426,2,Kroger,51
39.982773,-83.004426,3,Starbucks,47
41.628867,-93.697242,2,McDonald's,58
41.628867,-93.697242,3,Walmart,53
40.58293,-74.614459,1,Dunkin',37
40.58293,-74.614459,2,Starbucks,36
40.58293,-74.614459,4,McDonald's,34
41.112585,-83.201569,1,Walmart,79
41.112585,-83.201569,2,McDonald's,61
41.112585,-83.201569,3,Kroger,49
25.699492,-80.295001,2,McDonald's,41
25.699492,-80.295001,3,Starbucks,39
25.699492,-80.295001,4,Target,38
40.970011,-73.955166,1,Target,42
40.970011,-73.955166,2,Starbucks,40
40.970011,-73.955166,3,Dunkin',30
39.037611,-84.454724,1,Kroger,65
39.037611,-84.454724,2,McDonald's,51
39.037611,-84.454724,3,Walmart,49
39.019001,-84.693832,1,Kroger,74
39.019001,-84.693832,2,McDonald's,71
25.912523,-80.157794,1,McDonald's,52
25.912523,-80.157794,2,Starbucks,47
25.912523,-80.157794,3,Walgreens,46
25.912523,-80.157794,4,Target,43
44.486767,-88.067502,1,Walmart,60
44.486767,-88.067502,3,McDonald's,48
44.486767,-88.067502,4,Shell Oil,46
39.329008,-74.594937,2,McDonald's,50
39.329008,-74.594937,3,Chick-fil-A,40
39.329008,-74.594937,4,Dunkin',34
41.891841,-87.628435,1,McDonald's,47
41.891841,-87.628435,4,Starbucks,38
41.636321,-83.478416,1,McDonald's,64
41.636321,-83.478416,2,Walmart,57
41.636321,-83.478416,3,Kroger,42
30.448792,-84.311137,1,Chick-fil-A,74
30.448792,-84.311137,3,Starbucks,57
30.448792,-84.311137,4,Shell Oil,56
44.044519,-123.073901,1,Starbucks,55
44.044519,-123.073901,2,McDonald's,54
44.044519,-123.073901,3,Target,47
40.35075,-74.069903,1,Dunkin',42
40.35075,-74.069903,2,McDonald's,36
40.35075,-74.069903,3,Starbucks,32
47.705,-122.326616,2,Starbucks,49
47.705,-122.326616,3,McDonald's,45
41.691906,-87.740274,1,McDonald's,68
41.691906,-87.740274,2,Starbucks,51
41.691906,-87.740274,3,Shell Oil,50
41.691906,-87.740274,4,Target,49
41.15057,-81.863854,1,McDonald's,72
41.15057,-81.863854,2,Walmart,62
41.15057,-81.863854,3,Target,56
25.790034,-80.387244,1,Walmart,100
41.779965,-87.645113,1,McDonald's,70
41.779965,-87.645113,2,Walmart,60
41.779965,-87.645113,3,Shell Oil,54
41.779965,-87.645113,4,Walgreens,53
41.920557,-88.265905,1,McDonald's,54
41.920557,-88.265905,2,Target,48
41.920557,-88.265905,3,Walmart,42
41.920557,-88.265905,4,Starbucks,38
41.920557,-88.265905,1,McDonald's,53
41.920557,-88.265905,2,Walmart,43
41.920557,-88.265905,4,Target,39
26.048746,-80.159502,1,McDonald's,52
26.048746,-80.159502,2,Walmart,49
26.048746,-80.159502,3,Publix Super Markets,41
42.342304,-87.895811,1,Walmart,69
42.342304,-87.895811,2,McDonald's,68
42.342304,-87.895811,4,Walgreens,44
28.66124,-81.396683,1,Publix Super Markets,55
28.66124,-81.396683,2,Walmart,53
28.66124,-81.396683,3,McDonald's,53
28.66124,-81.396683,4,Chick-fil-A,50
40.01967,-82.866773,1,Kroger,58
40.01967,-82.866773,3,McDonald's,48
33.727819,-84.737757,1,Walmart,54
33.727819,-84.737757,3,Chick-fil-A,46
33.727819,-84.737757,4,McDonald's,46
35.876671,-78.85064,1,Chick-fil-A,64
35.876671,-78.85064,2,Walmart,57
35.876671,-78.85064,4,McDonald's,44
35.06121,-80.814394,1,Chick-fil-A,64
35.06121,-80.814394,2,Target,61
35.06121,-80.814394,3,Starbucks,51
35.06121,-80.814394,4,Walmart,49
39.969946,-74.914134,2,Chick-fil-A,45
39.969946,-74.914134,3,Dunkin',43
39.969946,-74.914134,4,Target,37
41.917734,-87.660081,1,Walgreens,50
41.917734,-87.660081,2,Target,44
41.917734,-87.660081,3,Starbucks,41
41.917734,-87.660081,4,McDonald's,38
38.972685,-95.28946,1,Walmart,68
38.972685,-95.28946,2,McDonald's,62
41.801637,-88.172366,1,Target,58
41.801637,-88.172366,2,McDonald's,58
41.801637,-88.172366,3,Starbucks,46
41.801637,-88.172366,4,Walgreens,39
41.659086,-81.377147,1,McDonald's,49
41.659086,-81.377147,2,Walmart,48
45.427101,-122.488986,1,Starbucks,67
45.427101,-122.488986,2,McDonald's,55
32.664637,-97.133511,1,Walmart,66
32.664637,-97.133511,2,McDonald's,45
32.664637,-97.133511,4,Chick-fil-A,40
42.626401,-82.987868,1,McDonald's,65
42.626401,-82.987868,2,Kroger,46
38.839854,-76.949089,1,McDonald's,59
38.839854,-76.949089,3,Walmart,36
36.195462,-115.119012,1,Walmart,63
36.195462,-115.119012,3,McDonald's,53
42.357533,-71.058413,1,Dunkin',59
42.357533,-71.058413,2,McDonald's,39
42.357533,-71.058413,4,Starbucks,33
45.534179,-122.658355,1,Starbucks,50
45.534179,-122.658355,2,McDonald's,47
38.243162,-85.508772,1,McDonald's,70
38.243162,-85.508772,2,Kroger,63
38.243162,-85.508772,3,Walmart,60
